MSA,Tract ID,White Alone,Black or African American alone,Asian alone,Family Households,Nonfamily Households,Household income: < 10k,Household income: 10-15k,Household income: 15-20k,Household income: 20-25k,Household income: 25-30k,Household income: 30-35k,Household income: 35-40k,Household income: 40-45k,Household income: 45-50k,Household income: 50-60k,Household income: 60-75k,Household income: 75-100k,Household income: 100-125k,Household income: 125-150k,Household income: 150-200k,Household income: > 200k,With wage or salary income,No wage or salary income,With self-employment income,No self-employment income,With interest dividends or net rental income,No interest dividends or net rental income,With Social Security income,No Social Security income,With Supplemental Security Income (SSI),No Supplemental Security Income (SSI),With public assistance income,No public assistance income,With cash public assistance or Food Stamps/SNAP,No cash public assistance or Food Stamps/SNAP,With retirement income,No retirement income,Per capita income (2010 dollars),Housing units,Occupancy status: Occupied,Occupancy status: Vacant,Housing tenure: Owner-occupied,Housing tenure: Renter-occupied,Median number of rooms,Median gross rent (dollars),Median value for owner-occupied housing
San Francisco-Oakland-Hayward,6081600900,1834,20,1529,1029,395,25,10,52,52,65,44,100,21,76,81,98,182,208,141,147,122,1046,378,184,1240,675,749,522,902,25,1399,8,1416,37,1387,417,1007,39529,1522,1424,1424,1043,381,5.6,1925,723300
San Francisco-Oakland-Hayward,6081607000,2120,37,820,997,406,58,26,38,25,0,24,15,34,53,49,72,136,158,149,257,309,1016,387,291,1112,652,751,424,979,0,1403,29,1374,42,1361,280,1123,62199,1474,1403,1403,912,491,5.6,1473,949700
San Francisco-Oakland-Hayward,6081603100,2300,124,350,829,375,0,0,9,24,36,87,13,17,12,82,153,164,137,184,128,158,1003,201,210,994,555,649,351,853,18,1186,9,1195,27,1177,323,881,44737,1273,1204,1204,974,230,5.8,1477,696500
San Francisco-Oakland-Hayward,6081606700,1739,0,552,663,287,0,9,11,12,13,0,13,27,66,93,59,47,112,109,123,256,630,320,131,819,588,362,384,566,8,942,11,939,20,930,219,731,62501,973,950,950,779,171,6.3,2001,988400
San Francisco-Oakland-Hayward,6081602500,1166,330,2871,1244,188,0,26,13,30,47,9,45,28,18,73,200,142,197,168,229,207,1123,309,211,1221,573,859,372,1060,73,1359,0,1432,19,1413,320,1112,37685,1546,1432,1432,1271,161,6.9,2001,799200
San Francisco-Oakland-Hayward,6081608100,2010,71,1155,1004,273,35,9,21,24,34,16,19,10,0,97,115,244,182,134,175,162,1076,201,249,1028,617,660,289,988,26,1251,0,1277,0,1277,222,1055,43780,1330,1277,1277,844,433,5.8,1826,780100
San Francisco-Oakland-Hayward,6081604000,2131,9,507,790,318,9,11,41,78,10,31,28,37,35,44,132,115,187,111,143,96,860,248,154,954,443,665,344,764,14,1094,0,1108,0,1108,188,920,42338,1132,1108,1108,932,176,6,2001,677300
San Francisco-Oakland-Hayward,6081609500,3828,10,639,1451,277,10,38,51,21,22,34,12,10,10,112,96,183,166,155,341,467,1327,401,418,1310,979,749,493,1235,23,1705,9,1719,23,1705,277,1451,61988,1798,1728,1728,1545,183,6.3,1703,953100
San Francisco-Oakland-Hayward,6081610400,3647,264,168,1190,405,112,50,126,33,12,128,31,0,9,144,243,331,98,141,93,44,1352,243,337,1258,270,1325,280,1315,130,1465,14,1581,136,1459,289,1306,22704,1678,1595,1595,805,790,4.5,1340,613200
San Francisco-Oakland-Hayward,6081601400,1627,133,4363,1466,360,83,61,36,48,37,25,72,83,12,94,244,235,285,202,213,96,1466,360,219,1607,573,1253,643,1183,101,1725,34,1792,34,1792,377,1449,26685,1966,1826,1826,1100,726,5.6,1605,600100
San Francisco-Oakland-Hayward,6081608502,1578,43,706,687,518,34,42,30,9,54,6,53,86,50,164,192,158,142,94,53,38,1037,168,209,996,453,752,282,923,31,1174,0,1205,24,1181,161,1044,33625,1208,1205,1205,746,459,3.9,1464,584600
San Francisco-Oakland-Hayward,6081604800,2692,223,2120,1433,507,32,42,46,54,24,68,67,75,43,147,283,265,197,105,244,248,1399,541,369,1571,758,1182,570,1370,53,1887,37,1903,37,1903,450,1490,41754,2086,1940,1940,815,1125,4.6,1521,931300
San Francisco-Oakland-Hayward,6081603900,3076,73,1138,1339,614,50,132,0,36,50,108,104,105,30,88,122,367,306,178,149,128,1620,333,351,1602,532,1421,469,1484,31,1922,14,1939,53,1900,294,1659,41102,2047,1953,1953,1026,927,5,1376,693700
San Francisco-Oakland-Hayward,6081611200,2507,0,244,749,352,54,13,35,28,31,37,0,35,0,41,70,86,150,130,215,176,806,295,201,900,571,530,318,783,0,1101,8,1093,8,1093,284,817,52924,1101,1101,1101,972,129,5.8,2001,840900
San Francisco-Oakland-Hayward,6081606200,3929,454,1109,1588,662,65,44,147,92,12,157,53,137,212,24,260,333,242,202,200,70,1875,375,526,1724,545,1705,401,1849,69,2181,10,2240,90,2160,173,2077,24792,2384,2250,2250,818,1432,4.3,1470,649800
San Francisco-Oakland-Hayward,6081605300,3452,62,482,996,783,82,10,45,106,31,92,89,39,51,39,150,295,184,103,167,296,1350,429,367,1412,723,1056,468,1311,0,1779,0,1779,0,1779,303,1476,53325,1864,1779,1779,1000,779,5.3,1404,1000001
San Francisco-Oakland-Hayward,6081610304,2345,220,1285,1244,654,11,75,83,8,82,48,84,93,25,106,159,149,208,244,220,303,1424,474,263,1635,773,1125,420,1478,61,1837,11,1887,11,1887,310,1588,54064,1925,1898,1898,1488,410,5.2,1721,721000
San Francisco-Oakland-Hayward,6081606300,2408,53,749,668,1099,90,104,57,61,9,42,29,45,37,218,202,239,212,135,111,176,1140,627,198,1569,729,1038,644,1123,35,1732,0,1767,11,1756,211,1556,51408,1982,1767,1767,840,927,4.1,1402,651400
San Francisco-Oakland-Hayward,6081610302,1510,84,269,434,462,27,27,46,82,34,17,26,41,34,13,95,161,96,19,95,83,725,171,52,844,251,645,252,644,70,826,21,875,29,867,214,682,46319,937,896,896,711,185,3.6,2001,60500
San Francisco-Oakland-Hayward,6081605200,3006,0,570,976,259,0,10,19,36,18,57,0,61,42,47,161,136,122,113,54,359,980,255,264,971,702,533,332,903,20,1215,7,1228,7,1228,313,922,54248,1296,1235,1235,1029,206,6.8,2001,1000001
San Francisco-Oakland-Hayward,6081607300,2526,27,584,1011,235,25,39,0,28,20,0,40,25,37,58,89,139,120,145,176,305,975,271,296,950,683,563,419,827,10,1236,0,1246,7,1239,312,934,54798,1373,1246,1246,1145,101,6.2,2001,927800
San Francisco-Oakland-Hayward,6081601800,3042,235,1697,1657,414,35,52,33,103,105,27,77,27,59,81,203,288,358,238,172,213,1609,462,300,1771,771,1300,648,1423,55,2016,21,2050,21,2050,493,1578,35119,2110,2071,2071,1606,465,5.9,1758,667800
San Francisco-Oakland-Hayward,6081609100,1001,0,463,377,175,19,0,9,10,9,11,7,0,33,32,57,79,105,36,98,47,497,55,167,385,120,432,32,520,0,552,8,544,20,532,35,517,36490,581,552,552,441,111,4.7,1178,655000
San Francisco-Oakland-Hayward,6081608200,1501,85,1396,850,475,49,9,0,18,0,32,27,0,20,67,163,237,182,99,226,196,1123,202,164,1161,569,756,310,1015,17,1308,28,1297,28,1297,269,1056,47673,1344,1325,1325,746,579,5.9,1998,868300
San Francisco-Oakland-Hayward,6081611700,2222,1263,179,1081,272,116,74,39,85,70,81,82,54,86,153,94,130,174,68,29,18,1087,266,392,961,187,1166,294,1059,63,1290,90,1263,161,1192,144,1209,16927,1478,1353,1353,730,623,4.9,1167,562100
San Francisco-Oakland-Hayward,6081601000,1926,140,3953,1590,450,31,52,31,68,96,71,18,68,66,139,209,540,258,123,229,41,1533,507,236,1804,741,1299,671,1369,124,1916,0,2040,0,2040,465,1575,27813,2059,2040,2040,1682,358,5.4,2001,602500
San Francisco-Oakland-Hayward,6081600300,1242,138,2121,996,310,26,0,69,24,34,17,14,45,51,89,180,137,170,146,91,213,1063,243,172,1134,603,703,324,982,56,1250,0,1306,0,1306,270,1036,36352,1340,1306,1306,1124,182,5.6,1654,636700
San Francisco-Oakland-Hayward,6081613400,3038,0,123,882,360,31,0,41,0,3,23,15,21,28,87,52,91,56,73,135,586,848,394,332,910,933,309,432,810,25,1217,16,1226,16,1226,172,1070,126590,1385,1242,1242,1077,165,7.5,1710,1000001
San Francisco-Oakland-Hayward,6081607800,1716,0,579,664,170,6,28,41,0,53,0,46,12,10,47,84,118,70,71,154,94,652,182,157,677,356,478,316,518,32,802,11,823,11,823,176,658,39996,959,834,834,758,76,5.8,2001,656700
San Francisco-Oakland-Hayward,6081604400,2183,80,1601,1037,537,41,92,32,108,27,48,83,93,107,163,77,220,213,163,99,8,1352,222,163,1411,274,1300,277,1297,58,1516,20,1554,32,1542,212,1362,27880,1648,1574,1574,616,958,4.4,1249,632000
San Francisco-Oakland-Hayward,6081612600,3161,40,476,653,1477,59,87,57,13,12,44,86,169,58,125,56,534,221,157,220,232,1664,466,273,1857,972,1158,358,1772,31,2099,27,2103,63,2067,165,1965,65603,2317,2130,2130,524,1606,4.1,1720,1000001
San Francisco-Oakland-Hayward,6081605700,3170,95,1686,1564,193,24,0,30,0,18,34,37,0,8,13,86,46,131,139,213,978,1180,577,515,1242,1302,455,655,1102,14,1743,0,1757,0,1757,293,1464,111357,1834,1757,1757,1717,40,9,2001,1000001
San Francisco-Oakland-Hayward,6081610000,3795,0,340,1143,777,72,75,78,54,168,13,11,43,41,134,172,239,261,109,131,319,1540,380,383,1537,669,1251,439,1481,42,1878,16,1904,59,1861,242,1678,53049,2058,1920,1920,1009,911,4.7,1133,878400
San Francisco-Oakland-Hayward,6081610700,4588,317,422,1246,815,110,144,86,28,44,140,145,81,45,140,247,120,198,72,212,249,1404,657,435,1626,706,1355,640,1421,92,1969,51,2010,105,1956,313,1748,32928,2145,2061,2061,868,1193,4.6,1324,837900
San Francisco-Oakland-Hayward,6081605600,3904,0,1214,1630,233,13,21,49,19,48,0,9,46,0,101,30,125,151,62,221,968,1160,703,421,1442,1299,564,716,1147,28,1835,16,1847,16,1847,331,1532,113935,2021,1863,1863,1806,57,9,2001,1000001
San Francisco-Oakland-Hayward,6081611000,4465,0,553,1334,863,13,48,88,41,91,30,73,245,45,142,186,357,233,139,236,230,1696,501,469,1728,601,1596,378,1819,35,2162,11,2186,43,2154,222,1975,41114,2355,2197,2197,1031,1166,4.5,1600,763600
San Francisco-Oakland-Hayward,6081606000,2918,146,568,895,1207,33,26,144,24,165,132,123,52,54,187,337,365,152,61,185,62,1571,531,293,1809,683,1419,559,1543,25,2077,15,2087,15,2087,330,1772,40000,2338,2102,2102,928,1174,3.5,1327,490200
San Francisco-Oakland-Hayward,6081609602,1302,0,274,488,177,9,9,0,0,31,44,0,0,0,7,61,76,53,100,125,150,524,141,87,578,419,246,251,414,16,649,21,644,21,644,162,503,62097,675,665,665,548,117,6.3,1815,1000001
San Francisco-Oakland-Hayward,6081608600,2484,205,1291,1048,710,120,20,44,53,68,79,13,25,35,175,221,247,257,130,160,111,1573,185,205,1553,444,1314,403,1355,60,1698,12,1746,29,1729,213,1545,36680,1834,1758,1758,749,1009,4.2,1367,697800
San Francisco-Oakland-Hayward,6081602600,1632,386,5416,2043,375,95,40,60,31,126,78,0,9,91,102,323,463,375,192,353,80,2126,292,100,2318,417,2001,575,1843,130,2288,108,2310,117,2301,329,2089,28940,2619,2418,2418,1664,754,5.2,1722,601400
San Francisco-Oakland-Hayward,6081604102,1162,38,714,458,805,65,64,71,59,8,86,88,27,38,170,123,138,194,21,59,52,968,295,96,1167,344,919,236,1027,31,1232,0,1263,25,1238,107,1156,43002,1387,1263,1263,497,766,2.8,1340,358200
San Francisco-Oakland-Hayward,6081604101,4236,353,1708,1713,902,87,104,155,76,159,40,159,149,185,280,393,352,271,112,11,82,2055,560,207,2408,442,2173,498,2117,127,2488,38,2577,127,2488,279,2336,21066,2615,2615,2615,799,1816,4.5,1402,672300
San Francisco-Oakland-Hayward,6081611800,2034,1018,99,860,167,46,0,44,20,137,62,40,81,30,130,102,119,31,97,77,11,928,99,123,904,51,976,133,894,162,865,167,860,250,777,163,864,15350,1043,1027,1027,669,358,5.3,1371,489200
San Francisco-Oakland-Hayward,6081609400,2799,8,141,881,214,22,21,0,35,13,14,22,22,13,56,51,149,79,147,190,261,884,211,164,931,606,489,222,873,0,1095,0,1095,0,1095,290,805,56886,1129,1095,1095,962,133,6.2,2001,1000001
San Francisco-Oakland-Hayward,6081600700,2412,112,3503,1557,341,0,20,33,87,73,29,15,144,87,166,227,389,395,95,105,33,1796,102,248,1650,463,1435,482,1416,126,1772,29,1869,67,1831,213,1685,22772,2079,1898,1898,1264,634,4.9,1400,598800
San Francisco-Oakland-Hayward,6081607701,2395,21,1047,762,439,47,11,44,9,25,35,45,24,12,142,86,145,155,235,121,65,1021,180,150,1051,336,865,290,911,44,1157,0,1201,6,1195,127,1074,31919,1238,1201,1201,795,406,5,1862,627400
San Francisco-Oakland-Hayward,6081607702,2183,70,461,655,159,20,18,0,10,21,45,41,41,0,33,77,158,160,57,79,54,653,161,204,610,248,566,175,639,48,766,0,814,0,814,77,737,28699,814,814,814,663,151,5.3,2001,649900
San Francisco-Oakland-Hayward,6081604900,1430,0,1452,851,438,126,32,0,22,37,21,19,44,39,84,205,118,140,105,67,230,811,478,202,1087,612,677,464,825,8,1281,9,1280,9,1280,290,999,49517,1339,1289,1289,1067,222,6.6,2001,1000001
San Francisco-Oakland-Hayward,6081612900,3460,99,576,1108,683,47,57,69,10,45,55,47,33,22,92,163,156,162,173,123,537,1246,545,355,1436,1093,698,643,1148,10,1781,0,1791,0,1791,346,1445,74218,1884,1791,1791,1472,319,5.7,1983,1000001
San Francisco-Oakland-Hayward,6081603802,3418,111,1176,1450,431,44,28,118,47,0,37,77,38,75,83,198,270,287,197,199,183,1511,370,212,1669,720,1161,649,1232,36,1845,35,1846,35,1846,423,1458,37362,1894,1881,1881,1459,422,5.8,1494,798500
San Francisco-Oakland-Hayward,6081603801,1480,0,1205,820,1024,53,20,100,32,0,102,181,28,39,236,311,352,244,97,35,14,1679,165,216,1628,548,1296,247,1597,46,1798,0,1844,21,1823,270,1574,39534,2008,1844,1844,1312,532,2.6,1224,311600
San Francisco-Oakland-Hayward,6081608501,3815,197,610,1292,435,68,57,21,53,86,80,30,79,28,56,172,226,210,129,248,184,1489,238,363,1364,517,1210,340,1387,66,1661,0,1727,0,1727,180,1547,34313,1820,1727,1727,1125,602,5.1,1578,750200
San Francisco-Oakland-Hayward,6081611300,3855,0,341,1197,685,45,22,48,73,88,20,99,84,37,111,100,286,177,75,237,380,1560,322,319,1563,775,1107,456,1426,50,1832,0,1882,0,1882,328,1554,53999,2024,1882,1882,1265,617,5.7,1525,874600
San Francisco-Oakland-Hayward,6081611400,3641,33,356,1008,255,32,15,0,47,46,0,0,21,11,11,38,45,98,146,78,675,875,388,215,1048,945,318,505,758,18,1245,0,1263,11,1252,204,1059,112681,1464,1263,1263,1118,145,9,2001,1000001
San Francisco-Oakland-Hayward,6081604600,1300,0,945,698,263,31,15,46,20,43,16,29,41,14,26,99,90,212,42,78,159,612,349,125,836,460,501,473,488,64,897,5,956,10,951,322,639,45077,976,961,961,916,45,6.5,2001,926000
San Francisco-Oakland-Hayward,6081605500,3291,25,603,961,1395,60,73,123,109,8,137,117,112,112,185,293,384,134,76,256,177,1779,577,339,2017,887,1469,464,1892,0,2356,23,2333,23,2333,250,2106,51541,2769,2356,2356,755,1601,3.4,1304,833800
San Francisco-Oakland-Hayward,6081610201,3794,380,203,1256,464,119,136,80,203,55,115,172,53,111,65,195,216,73,33,53,41,1286,434,478,1242,184,1536,356,1364,67,1653,39,1681,85,1635,111,1609,19050,1827,1720,1720,422,1298,3.4,1119,660700
San Francisco-Oakland-Hayward,6081610203,1916,57,71,665,225,0,56,0,107,85,51,47,52,129,125,92,88,53,0,5,0,768,122,152,738,77,813,105,785,19,871,19,871,48,842,65,825,15745,987,890,890,81,809,3.3,1189,390800
San Francisco-Oakland-Hayward,6081610202,1223,290,213,224,469,52,120,47,19,107,47,26,29,0,43,31,69,14,5,38,46,519,174,52,641,105,588,158,535,61,632,0,693,13,680,28,665,31592,760,693,693,30,663,3.3,1031,328600
San Francisco-Oakland-Hayward,6081613000,2839,202,479,1084,482,23,15,0,30,7,50,22,37,25,64,81,192,170,71,244,535,1038,528,384,1182,1073,493,562,1004,0,1566,0,1566,0,1566,290,1276,86913,1631,1566,1566,1046,520,5.8,2001,1000001
San Francisco-Oakland-Hayward,6081609000,1910,73,358,703,229,20,0,23,40,25,32,20,31,6,22,94,113,112,101,117,176,718,214,162,770,450,482,271,661,18,914,9,923,9,923,159,773,50813,987,932,932,743,189,5.8,1563,899900
San Francisco-Oakland-Hayward,6081603400,4228,103,430,1451,683,65,85,0,157,57,82,18,56,157,115,113,255,199,224,335,216,1530,604,508,1626,943,1191,703,1431,94,2040,27,2107,27,2107,672,1462,46132,2167,2134,2134,1695,439,6.3,1240,772300
San Francisco-Oakland-Hayward,6081612500,3483,40,564,905,1196,158,16,15,15,33,111,15,29,173,106,127,196,305,157,305,340,1574,527,239,1862,1031,1070,483,1618,46,2055,0,2101,0,2101,216,1885,64925,2257,2101,2101,850,1251,4.4,1668,1000001
San Francisco-Oakland-Hayward,6081608300,1566,77,1497,811,536,115,9,34,65,28,25,39,63,61,64,63,229,67,133,177,175,1066,281,171,1176,477,870,287,1060,20,1327,0,1347,7,1340,166,1181,44191,1363,1347,1347,727,620,5.1,1700,908100
San Francisco-Oakland-Hayward,6081601300,2224,270,3124,1599,727,31,173,120,87,191,196,111,101,139,339,200,242,137,102,140,17,1930,396,227,2099,329,1997,451,1875,166,2160,51,2275,59,2267,164,2162,20123,2612,2326,2326,497,1829,3.8,1272,505400
San Francisco-Oakland-Hayward,6081608900,4235,207,1297,1536,1460,106,85,37,41,93,167,37,12,134,275,193,610,307,164,387,348,2552,444,407,2589,1190,1806,623,2373,51,2945,28,2968,28,2968,321,2675,52759,3121,2996,2996,932,2064,3.8,1412,956700
San Francisco-Oakland-Hayward,6081606400,3119,47,1372,1182,1433,126,56,164,14,74,118,55,35,81,150,309,444,214,223,212,340,1830,785,307,2308,1149,1466,707,1908,77,2538,16,2599,29,2586,246,2369,59289,2756,2615,2615,895,1720,4,1411,1000001
San Francisco-Oakland-Hayward,6081609800,3475,29,348,1223,452,35,0,46,54,6,38,11,57,70,34,167,301,143,128,171,414,1313,362,370,1305,716,959,428,1247,44,1631,0,1675,30,1645,452,1223,57477,1733,1675,1675,1400,275,6,1619,916500
San Francisco-Oakland-Hayward,6081613501,3625,78,76,986,267,18,43,19,20,42,42,11,52,12,57,126,233,99,166,175,138,1025,228,219,1034,423,830,257,996,10,1243,14,1239,14,1239,266,987,35637,1306,1253,1253,951,302,5.9,1551,744200
San Francisco-Oakland-Hayward,6081602200,4496,78,727,1655,854,153,82,143,91,213,104,241,179,66,292,322,279,132,104,60,48,1976,533,418,2091,435,2074,531,1978,58,2451,0,2509,93,2416,330,2179,20839,2630,2509,2509,485,2024,4.3,1239,732700
San Francisco-Oakland-Hayward,6081612100,4816,428,236,1501,1014,135,126,127,11,58,418,69,158,235,242,268,178,26,239,59,166,2188,327,305,2210,525,1990,279,2236,152,2363,74,2441,161,2354,119,2396,26561,3192,2515,2515,554,1961,3.2,1072,770300
San Francisco-Oakland-Hayward,6081604500,1829,112,928,829,484,71,61,60,29,82,45,60,82,48,50,76,237,143,94,85,90,698,615,147,1166,590,723,607,706,80,1233,0,1313,0,1313,413,900,37017,1423,1313,1313,909,404,5.6,1672,898100
San Francisco-Oakland-Hayward,6081604200,1427,55,515,754,274,68,18,67,46,36,22,74,18,17,71,226,201,76,63,25,0,857,171,113,915,178,850,380,648,69,959,41,987,41,987,77,951,17471,1104,1028,1028,504,524,4.4,1422,560400
San Francisco-Oakland-Hayward,6081603300,5324,116,490,1763,508,60,112,63,12,31,79,41,32,42,187,111,333,295,228,349,296,1895,376,398,1873,896,1375,686,1585,31,2240,29,2242,29,2242,592,1679,39963,2444,2271,2271,1942,329,6,1375,667000
San Francisco-Oakland-Hayward,6081610601,3969,165,146,1130,483,139,92,56,176,204,153,74,35,84,86,89,125,124,52,30,94,1413,200,237,1376,308,1305,256,1357,18,1595,11,1602,169,1444,88,1525,19005,1650,1613,1613,552,1061,3.9,1127,635600
San Francisco-Oakland-Hayward,6081610602,2448,0,250,812,323,0,6,0,73,94,32,6,0,127,116,104,94,114,69,139,161,928,207,293,842,432,703,206,929,17,1118,31,1104,50,1085,164,971,37755,1203,1135,1135,898,237,5.3,1597,753800
San Francisco-Oakland-Hayward,6081611100,4698,65,430,1673,607,22,50,59,84,76,129,54,67,10,102,259,139,280,249,229,471,1624,656,442,1838,1096,1184,709,1571,0,2280,20,2260,20,2260,434,1846,56748,2305,2280,2280,1922,358,6.3,1947,928800
San Francisco-Oakland-Hayward,6081608023,1248,0,1098,754,116,29,26,0,9,19,0,17,14,33,25,56,48,165,81,162,186,629,241,193,677,545,325,329,541,0,870,0,870,0,870,229,641,51993,881,870,870,775,95,6.7,2001,981500
San Francisco-Oakland-Hayward,6081606800,2332,0,770,983,314,8,9,36,13,9,18,20,37,30,42,54,191,142,129,211,348,1024,273,276,1021,658,639,399,898,10,1287,0,1297,0,1297,246,1051,70414,1335,1297,1297,1038,259,6.4,1439,1000001
San Francisco-Oakland-Hayward,6081990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,
San Francisco-Oakland-Hayward,6081605900,3871,194,1119,1261,1363,119,71,145,137,137,57,42,117,208,281,267,334,38,258,296,117,1811,813,568,2056,767,1857,661,1963,200,2424,8,2616,32,2592,238,2386,37206,2709,2624,2624,913,1711,3.7,1331,670900
San Francisco-Oakland-Hayward,6081608700,4853,89,1090,1736,945,75,14,37,87,124,22,23,59,63,144,216,356,228,249,426,558,2174,507,318,2363,1326,1355,703,1978,43,2638,13,2668,13,2668,530,2151,60073,2828,2681,2681,1898,783,5.5,1227,902700
San Francisco-Oakland-Hayward,6081602700,2413,259,1822,1357,570,27,60,0,0,67,82,51,13,198,185,170,256,271,140,232,175,1653,274,357,1570,521,1406,258,1669,82,1845,67,1860,67,1860,202,1725,36077,1956,1927,1927,920,1007,5.3,1623,638600
San Francisco-Oakland-Hayward,6081613200,5958,0,322,1770,756,35,24,66,68,36,27,56,39,51,111,65,169,211,167,330,1071,1494,1032,674,1852,1772,754,1060,1466,0,2526,43,2483,43,2483,595,1931,107619,2671,2526,2526,2000,526,7.2,2001,1000001
San Francisco-Oakland-Hayward,6081611900,4914,2132,434,2072,597,144,183,181,137,180,159,115,46,170,154,281,310,192,157,96,164,2012,657,523,2146,476,2193,678,1991,150,2519,84,2585,166,2503,353,2316,20371,2853,2669,2669,1650,1019,5.5,1210,542600
San Francisco-Oakland-Hayward,6081600402,1680,178,2704,1066,189,30,0,26,54,0,73,16,28,14,65,185,302,160,179,92,31,1144,111,154,1101,251,1004,397,858,72,1183,61,1194,61,1194,200,1055,22689,1255,1255,1255,836,419,5.4,1096,608400
San Francisco-Oakland-Hayward,6081600401,898,348,1480,755,355,72,21,55,0,0,18,41,66,44,63,50,209,145,96,110,120,874,236,258,852,451,659,322,788,37,1073,52,1058,52,1058,208,902,37749,1110,1110,1110,866,244,4.8,1420,615100
San Francisco-Oakland-Hayward,6081605100,2009,122,497,656,654,32,0,35,55,62,15,26,59,25,72,147,126,242,100,155,159,1102,208,167,1143,383,927,181,1129,17,1293,0,1310,0,1310,134,1176,52970,1362,1310,1310,496,814,4.3,1256,1000001
San Francisco-Oakland-Hayward,6081601605,847,26,4503,1378,333,26,62,0,88,29,47,68,14,22,129,94,365,230,217,232,88,1420,291,147,1564,593,1118,674,1037,56,1655,55,1656,71,1640,431,1280,30339,1768,1711,1711,1498,213,6,2001,643900
San Francisco-Oakland-Hayward,6081601604,1060,113,1261,477,683,22,13,20,36,12,35,21,137,57,148,190,179,155,47,40,48,1064,96,133,1027,390,770,276,884,59,1101,11,1149,25,1135,149,1011,37050,1271,1160,1160,814,346,3.3,1359,330200
San Francisco-Oakland-Hayward,6081601603,876,84,4509,1399,396,17,41,11,0,42,29,21,42,88,99,101,335,412,132,210,215,1547,248,155,1640,615,1180,489,1306,73,1722,40,1755,40,1755,314,1481,35238,1990,1795,1795,1160,635,5.3,1781,647200
San Francisco-Oakland-Hayward,6081607600,2514,179,609,826,471,31,27,9,15,18,47,121,26,62,89,48,141,128,143,157,235,1078,219,245,1052,488,809,253,1044,9,1288,17,1280,39,1258,221,1076,41139,1306,1297,1297,743,554,5.3,1297,736100
San Francisco-Oakland-Hayward,6081601601,1055,36,626,593,321,4,16,53,47,47,12,47,39,51,43,154,148,130,18,99,6,692,222,47,867,306,608,361,553,17,897,8,906,18,896,247,667,30704,944,914,914,651,263,5.1,1405,158500
San Francisco-Oakland-Hayward,6081613600,4850,80,156,1517,527,35,45,11,49,0,57,12,14,59,81,49,268,293,252,271,548,1679,365,657,1387,828,1216,355,1689,0,2044,0,2044,0,2044,356,1688,59257,2090,2044,2044,1722,322,6.2,2001,857200
San Francisco-Oakland-Hayward,6081613900,4702,243,686,1438,801,57,34,31,22,88,49,87,17,60,90,115,260,187,159,316,667,1914,325,469,1770,1231,1008,303,1936,12,2227,72,2167,72,2167,245,1994,70343,2280,2239,2239,1496,743,5.6,1560,1000001
San Francisco-Oakland-Hayward,6081984300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,
